source_layer,source_feature,target_layer,target_feature,correlation,type
16,15711,16,14840,0.3429976061784723,within_layer
16,16028,16,14195,0.3424981260533355,within_layer
16,7748,16,14195,0.34192123632767496,within_layer
16,15145,16,14489,0.34095747559688083,within_layer
16,1441,16,7955,0.33863616086260345,within_layer
16,9598,16,4861,0.33658165977625215,within_layer
16,14780,16,3847,0.3356013972695632,within_layer
16,11743,16,14674,0.33493555446818757,within_layer
16,12111,16,3847,0.3347928145345547,within_layer
16,4719,16,11391,0.33429833847087126,within_layer
16,449,16,3924,0.3335189406191396,within_layer
16,449,16,12715,0.3329250541482067,within_layer
16,11749,16,1033,-0.332791375477892,within_layer
16,11749,16,463,0.3321996396731715,within_layer
16,4861,16,6412,0.3321504620928685,within_layer
16,10001,16,14840,0.33143704434630883,within_layer
16,11749,16,1002,-0.331114720766696,within_layer
16,666,16,16351,0.3309303368447728,within_layer
16,5101,16,313,0.3304779927012587,within_layer
16,7227,16,4415,0.3290599600613063,within_layer
16,6412,16,3924,-0.3283923160226154,within_layer
16,9935,16,14195,0.32829098888189057,within_layer
16,8149,16,14195,0.3282909888818905,within_layer
16,14780,16,2889,0.3277676400490703,within_layer
16,15145,16,2889,0.3249589911405892,within_layer
16,2211,16,11749,0.32452014513260724,within_layer
16,4539,16,2889,0.3240108095676373,within_layer
16,7504,16,2889,0.32359353879100866,within_layer
16,8811,16,7326,0.32262619800346576,within_layer
16,7748,16,6986,0.32181249891959535,within_layer
16,13442,16,1033,0.3216380548476549,within_layer
16,5580,16,739,0.32078588055500856,within_layer
16,14759,16,7504,0.32019937449582925,within_layer
16,9450,16,7504,0.3194104007981794,within_layer
16,9555,16,11749,0.31775505766447654,within_layer
16,7027,16,11749,0.31775505766447587,within_layer
16,11749,16,3847,0.31761506124472927,within_layer
16,2889,16,10480,-0.3162764525335177,within_layer
16,14597,16,4415,0.31569131726208727,within_layer
16,463,16,3924,0.3155960836726713,within_layer
16,13613,16,16351,0.31551821951293285,within_layer
16,8861,16,7504,0.3149447994970376,within_layer
16,2551,16,2078,0.314369655543861,within_layer
16,10329,16,7955,0.3131566692842986,within_layer
16,661,16,1033,0.312538094074426,within_layer
16,14759,16,4861,0.3117823003370839,within_layer
16,11436,16,8892,0.3117553884547942,within_layer
16,5070,16,8892,0.31175538845479395,within_layer
16,9855,16,6986,0.3108930473900536,within_layer
16,12111,16,2889,0.30897936928515823,within_layer
16,1945,16,10336,0.30775067894028635,within_layer
16,10329,16,14840,0.30733600892462143,within_layer
16,8424,16,3924,-0.30611920147708077,within_layer
16,13546,16,2852,0.3057759468530716,within_layer
16,9486,16,14195,0.3053016561382477,within_layer
16,13017,16,2889,0.30243620742596655,within_layer
16,3135,16,2852,0.30230617307602303,within_layer
16,1441,16,313,0.3016275412983231,within_layer
4,4257,8,14955,1.0,cross_layer
4,4257,8,9764,1.0,cross_layer
4,4257,8,8388,1.0,cross_layer
4,6409,8,57,1.0,cross_layer
4,3911,8,14955,1.0,cross_layer
4,3911,8,9764,1.0,cross_layer
4,3911,8,8388,1.0,cross_layer
4,5087,8,491,1.0,cross_layer
4,9253,8,13853,1.0,cross_layer
4,9253,8,16116,1.0,cross_layer
4,9253,8,5257,1.0,cross_layer
4,4807,8,14955,1.0,cross_layer
4,4807,8,9764,1.0,cross_layer
4,4807,8,8388,1.0,cross_layer
4,15790,8,6575,0.9999495148658752,cross_layer
4,13350,8,9481,0.999829113483429,cross_layer
4,7229,8,9481,0.9987061023712158,cross_layer
4,10926,8,13324,0.9867487549781799,cross_layer
4,10876,8,1869,0.981103777885437,cross_layer
4,10876,8,10906,0.9737980365753174,cross_layer
4,4223,8,1869,0.9715679883956909,cross_layer
4,4245,8,5410,0.9629486203193665,cross_layer
4,15131,8,3397,0.959514856338501,cross_layer
4,15896,8,3397,0.9479377269744873,cross_layer
4,4223,8,10906,0.9281248450279236,cross_layer
4,1637,8,15075,0.9196938276290894,cross_layer
4,1637,8,3397,0.9092581868171692,cross_layer
4,10926,8,5772,0.8853794932365417,cross_layer
4,15896,8,15075,0.8814893364906311,cross_layer
4,4386,8,3397,0.8729206919670105,cross_layer
4,15131,8,13271,0.8703455328941345,cross_layer
4,16201,8,1735,0.8646314740180969,cross_layer
4,15896,8,13271,0.8599644303321838,cross_layer
4,4386,8,15075,0.8578159809112549,cross_layer
4,15790,8,1687,0.8502504229545593,cross_layer
4,6680,8,3397,0.841526448726654,cross_layer
4,1602,8,13271,0.8408504724502563,cross_layer
4,10926,8,9817,0.8268662095069885,cross_layer
4,5087,8,3621,0.8223704099655151,cross_layer
4,1602,8,3397,0.8074564337730408,cross_layer
4,15131,8,15075,0.8070393800735474,cross_layer
4,6680,8,15075,0.8061649799346924,cross_layer
4,1701,8,13271,0.8050891757011414,cross_layer
4,175,8,13271,0.8027265071868896,cross_layer
4,10876,8,891,0.7954049706459045,cross_layer
4,4807,8,3305,0.7926762700080872,cross_layer
4,4257,8,3305,0.7926762104034424,cross_layer
4,3911,8,3305,0.7926762104034424,cross_layer
4,8465,8,13271,0.7871819138526917,cross_layer
4,4223,8,891,0.7864111661911011,cross_layer
4,16146,8,3397,0.7731546759605408,cross_layer
4,1602,8,279,0.7711681127548218,cross_layer
4,10876,8,5215,0.769657552242279,cross_layer
4,10876,8,2985,0.7696574926376343,cross_layer
4,10876,8,9432,0.7696574926376343,cross_layer
4,1637,8,13271,0.7667952179908752,cross_layer
4,14408,8,815,0.7566831111907959,cross_layer
4,4386,8,279,0.7503917813301086,cross_layer
4,4132,8,1869,0.7498853802680969,cross_layer
4,15896,8,279,0.7495209574699402,cross_layer
4,12999,8,1586,0.7476589679718018,cross_layer
4,5301,8,2024,0.7473294734954834,cross_layer
4,6812,8,10641,0.7448334097862244,cross_layer
4,8258,8,1687,0.7431313991546631,cross_layer
4,15131,8,279,0.7399459481239319,cross_layer
4,1637,8,279,0.7389736771583557,cross_layer
4,16201,8,10458,0.7384227514266968,cross_layer
4,6680,8,279,0.7368847727775574,cross_layer
4,7229,8,491,0.7349556684494019,cross_layer
4,11570,8,10458,0.7264288067817688,cross_layer
4,12999,8,1735,0.7257506251335144,cross_layer
4,10926,8,11151,0.7223954200744629,cross_layer
4,4386,8,13271,0.7142029404640198,cross_layer
4,4132,8,10906,0.713828444480896,cross_layer
4,13350,8,491,0.7126177549362183,cross_layer
4,808,8,2446,0.7060520648956299,cross_layer
4,1637,8,2024,-0.703672468662262,cross_layer
4,5087,8,9481,0.6995247602462769,cross_layer
4,175,8,1735,0.6975770592689514,cross_layer
4,8429,8,9481,0.6920022368431091,cross_layer
4,12532,8,14248,0.691676139831543,cross_layer
4,4245,8,2457,0.686187207698822,cross_layer
4,12140,8,1586,0.6814306378364563,cross_layer
4,8465,8,302,0.6814020872116089,cross_layer
4,6680,8,13271,0.6799293160438538,cross_layer
4,1602,8,15075,0.6767598986625671,cross_layer
4,7023,8,9481,0.672762393951416,cross_layer
4,16146,8,279,0.6701017022132874,cross_layer
4,4275,8,13540,0.6694954037666321,cross_layer
4,15896,8,2024,-0.6691886186599731,cross_layer
4,11570,8,1735,0.6657727956771851,cross_layer
4,12690,8,5410,-0.6632013320922852,cross_layer
4,8465,8,3397,0.6612108945846558,cross_layer
4,8258,8,7024,0.6605565547943115,cross_layer
4,12532,8,8993,0.6589124798774719,cross_layer
4,1701,8,3397,0.655078113079071,cross_layer
4,4807,8,302,0.6541523933410645,cross_layer
4,4257,8,302,0.6541523337364197,cross_layer
4,3911,8,302,0.6541523337364197,cross_layer
4,11570,8,13271,0.6484161019325256,cross_layer
4,4132,8,891,0.6459086537361145,cross_layer
4,15790,8,9961,0.6404164433479309,cross_layer
4,5810,8,2284,0.6373592019081116,cross_layer
4,16146,8,15075,0.6319054365158081,cross_layer
4,8258,8,6575,0.6309126019477844,cross_layer
4,12690,8,9213,0.6210140585899353,cross_layer
4,8465,8,9353,0.6159009337425232,cross_layer
4,6812,8,6934,0.6138436198234558,cross_layer
4,10928,8,13853,0.6116373538970947,cross_layer
4,10928,8,16116,0.6116373538970947,cross_layer
4,10928,8,5257,0.6116373538970947,cross_layer
4,15131,8,2024,-0.6101715564727783,cross_layer
4,14408,8,7024,0.6047812700271606,cross_layer
4,4386,8,2024,-0.6021847724914551,cross_layer
4,7229,8,3621,0.6003445386886597,cross_layer
4,8465,8,279,0.5989290475845337,cross_layer
4,175,8,10524,0.597734808921814,cross_layer
4,1701,8,15075,0.5958462953567505,cross_layer
4,16146,8,13271,0.593113124370575,cross_layer
4,1701,8,9353,0.5869033336639404,cross_layer
4,8465,8,1735,0.5859505534172058,cross_layer
4,10926,8,7024,0.5824058651924133,cross_layer
4,13350,8,3621,0.581834614276886,cross_layer
4,12532,8,13935,0.5749037861824036,cross_layer
4,175,8,3397,0.5743611454963684,cross_layer
4,8465,8,15075,0.5706996321678162,cross_layer
4,12690,8,2457,-0.5673313140869141,cross_layer
4,7023,8,491,0.5659760236740112,cross_layer
4,1602,8,1735,0.5631329417228699,cross_layer
4,16201,8,1586,0.5617812275886536,cross_layer
4,11137,8,8210,0.5552635788917542,cross_layer
4,11137,8,10836,0.5465034246444702,cross_layer
4,4257,8,12681,0.5459703207015991,cross_layer
4,3911,8,12681,0.5459703207015991,cross_layer
4,4807,8,12681,0.5459703207015991,cross_layer
4,6680,8,2024,-0.5456992983818054,cross_layer
4,10928,8,57,0.5440054535865784,cross_layer
4,5301,8,9213,0.5435839295387268,cross_layer
4,175,8,10458,0.5359177589416504,cross_layer
4,11137,8,12681,0.5344647765159607,cross_layer
4,4223,8,2985,0.5333349108695984,cross_layer
4,4223,8,9432,0.5333348512649536,cross_layer
4,4223,8,5215,0.5333348512649536,cross_layer
4,16348,8,13935,0.5326943397521973,cross_layer
4,4223,8,3294,0.528861939907074,cross_layer
4,7023,8,815,0.5248997211456299,cross_layer
4,12140,8,1735,0.5221190452575684,cross_layer
4,7023,8,10458,0.5218730568885803,cross_layer
4,7303,8,10906,0.5193517208099365,cross_layer
4,11111,8,13025,0.5189559459686279,cross_layer
4,1602,8,9353,0.5141655802726746,cross_layer
4,1637,8,9213,-0.5141488909721375,cross_layer
4,1602,8,302,0.5135313272476196,cross_layer
4,4314,8,11069,0.5089185237884521,cross_layer
4,4132,8,3294,0.508826494216919,cross_layer
4,4132,8,2985,0.5086126327514648,cross_layer
4,4132,8,5215,0.5086126327514648,cross_layer
4,4132,8,9432,0.5086125731468201,cross_layer
4,15896,8,10524,0.5068467855453491,cross_layer
4,1701,8,279,0.5047258734703064,cross_layer
4,15896,8,1735,0.5024607181549072,cross_layer
4,11570,8,3397,0.5013986229896545,cross_layer
4,16146,8,2024,-0.4995437562465668,cross_layer
4,15896,8,9213,-0.4975351095199585,cross_layer
4,8258,8,9961,0.49753397703170776,cross_layer
4,7303,8,1869,0.4953645169734955,cross_layer
4,15896,8,9353,0.4949667155742645,cross_layer
4,1701,8,1735,0.49363258481025696,cross_layer
4,15131,8,9353,0.49104437232017517,cross_layer
4,15131,8,1735,0.4909977316856384,cross_layer
4,7303,8,13271,0.48975247144699097,cross_layer
4,1602,8,10524,0.48777928948402405,cross_layer
4,11137,8,3305,0.4861730635166168,cross_layer
4,10876,8,3294,0.4841459095478058,cross_layer
4,5810,8,3294,0.4827609658241272,cross_layer
4,1701,8,2024,-0.48273974657058716,cross_layer
4,175,8,279,0.4820704460144043,cross_layer
4,8429,8,491,0.4794635772705078,cross_layer
4,8258,8,13324,0.47894471883773804,cross_layer
4,15131,8,9213,-0.47851836681365967,cross_layer
4,12532,8,3255,0.47787708044052124,cross_layer
4,8465,8,10524,0.4768129587173462,cross_layer
4,175,8,9353,0.4755403399467468,cross_layer
4,15131,8,10524,0.4753822982311249,cross_layer
4,8258,8,9213,0.4722932279109955,cross_layer
4,16201,8,13271,0.4714032709598541,cross_layer
4,12690,8,10090,0.4712144136428833,cross_layer
4,4245,8,13540,0.4684513807296753,cross_layer
4,1637,8,10524,0.46595558524131775,cross_layer
4,11570,8,9353,0.4659225046634674,cross_layer
4,16348,8,7024,0.4645276963710785,cross_layer
4,11137,8,10231,0.46255171298980713,cross_layer
4,11137,8,2406,0.46255171298980713,cross_layer
4,11137,8,8066,0.46255168318748474,cross_layer
4,175,8,15075,0.4618328809738159,cross_layer
4,1701,8,10458,0.4601365923881531,cross_layer
4,15131,8,302,0.45986178517341614,cross_layer
4,5301,8,15075,-0.4595467448234558,cross_layer
4,4386,8,9213,-0.4592675566673279,cross_layer
4,1602,8,10458,0.45645996928215027,cross_layer
4,8258,8,815,0.45537182688713074,cross_layer
4,7023,8,3621,0.45425358414649963,cross_layer
4,15896,8,302,0.4541488587856293,cross_layer
4,4257,8,10836,0.4520881474018097,cross_layer
4,3911,8,10836,0.4520881474018097,cross_layer
4,4807,8,10836,0.4520881474018097,cross_layer
4,11570,8,12896,0.4509105384349823,cross_layer
4,7303,8,2985,0.44979941844940186,cross_layer
4,7303,8,9432,0.44979938864707947,cross_layer
4,7303,8,5215,0.44979938864707947,cross_layer
4,8429,8,2985,0.4450496435165405,cross_layer
4,8429,8,5215,0.44504961371421814,cross_layer
4,8429,8,9432,0.44504958391189575,cross_layer
4,15131,8,10458,0.44374606013298035,cross_layer
4,15896,8,10458,0.44186967611312866,cross_layer
4,4245,8,8198,0.4388156831264496,cross_layer
4,16146,8,5410,-0.4360576570034027,cross_layer
4,1637,8,302,0.4340907037258148,cross_layer
4,6680,8,302,0.4340323805809021,cross_layer
4,14408,8,9706,0.4335089325904846,cross_layer
4,4386,8,10524,0.43326234817504883,cross_layer
4,12999,8,10458,0.432073712348938,cross_layer
4,1602,8,2024,-0.4287981390953064,cross_layer
4,11111,8,7458,0.4280286431312561,cross_layer
4,16348,8,8993,0.4265894293785095,cross_layer
4,1637,8,9353,0.4259883165359497,cross_layer
4,808,8,8198,0.42589667439460754,cross_layer
4,1637,8,1735,0.4257965385913849,cross_layer
4,8465,8,10458,0.4252185821533203,cross_layer
4,12131,8,15075,0.42302319407463074,cross_layer
4,4386,8,302,0.4227038323879242,cross_layer
4,11137,8,279,0.4209120273590088,cross_layer
4,11137,8,14955,0.42076626420021057,cross_layer
4,11137,8,8388,0.42076626420021057,cross_layer
4,11137,8,9764,0.4207662045955658,cross_layer
4,1602,8,9213,-0.4165131747722626,cross_layer
4,8429,8,10906,0.41593992710113525,cross_layer
4,6680,8,1735,0.41553980112075806,cross_layer
4,10926,8,9706,0.4134691059589386,cross_layer
4,12131,8,7024,0.40988215804100037,cross_layer
4,6680,8,5410,-0.4096932113170624,cross_layer
4,1701,8,302,0.4086301624774933,cross_layer
4,8465,8,2024,-0.40506240725517273,cross_layer
4,12690,8,3957,0.40350475907325745,cross_layer
4,8429,8,1586,0.4031643867492676,cross_layer
4,12690,8,3656,0.402580201625824,cross_layer
4,6680,8,9353,0.3999722898006439,cross_layer
4,8429,8,10458,0.3905726373195648,cross_layer
4,14408,8,13324,0.388126403093338,cross_layer
4,4314,8,1735,0.3879885673522949,cross_layer
4,11137,8,3397,0.3876262903213501,cross_layer
4,4386,8,9353,0.38557326793670654,cross_layer
4,6680,8,10458,0.3853764533996582,cross_layer
4,8429,8,3621,0.3851259648799896,cross_layer
4,6409,8,3957,0.38352927565574646,cross_layer
4,16146,8,10524,0.3827253580093384,cross_layer
4,12532,8,3656,0.3822273015975952,cross_layer
4,1637,8,10458,0.38057050108909607,cross_layer
4,16201,8,9353,0.3801199197769165,cross_layer
4,8465,8,3305,0.3752498924732208,cross_layer
4,12140,8,10458,0.3707282841205597,cross_layer
4,16146,8,9213,-0.3689200282096863,cross_layer
4,11137,8,11095,0.3677479922771454,cross_layer
4,10926,8,815,0.3634674549102783,cross_layer
4,4386,8,1735,0.3631334602832794,cross_layer
4,11137,8,302,0.3623279929161072,cross_layer
4,12999,8,13271,0.3622671961784363,cross_layer
4,175,8,302,0.36192163825035095,cross_layer
4,15790,8,7024,0.36155420541763306,cross_layer
4,11570,8,15075,0.3611973524093628,cross_layer
4,6680,8,9213,-0.359291672706604,cross_layer
4,12690,8,3255,0.35873672366142273,cross_layer
4,8258,8,5772,0.3585534989833832,cross_layer
4,8258,8,2024,0.35777246952056885,cross_layer
4,8465,8,9213,-0.3570594787597656,cross_layer
4,12131,8,3255,0.35692518949508667,cross_layer
4,4054,8,13271,0.3561648428440094,cross_layer
4,11111,8,5410,0.3559611141681671,cross_layer
4,7303,8,10524,0.3551785349845886,cross_layer
4,6680,8,10524,0.35488492250442505,cross_layer
4,8465,8,8388,0.35453668236732483,cross_layer
4,8465,8,14955,0.35453665256500244,cross_layer
4,8465,8,9764,0.35453665256500244,cross_layer
4,4275,8,7976,0.35352465510368347,cross_layer
4,15790,8,3621,0.35216429829597473,cross_layer
4,9253,8,2457,0.3496062159538269,cross_layer
4,16146,8,13540,-0.3464769124984741,cross_layer
4,5301,8,3397,-0.3459877669811249,cross_layer
4,11570,8,2024,-0.3430439233779907,cross_layer
4,12131,8,13935,0.3421759009361267,cross_layer
4,12999,8,9353,0.34005850553512573,cross_layer
4,7303,8,3397,0.3395438492298126,cross_layer
4,8258,8,9706,0.3383932411670685,cross_layer
4,4054,8,15075,0.33826833963394165,cross_layer
4,8429,8,815,0.3364023268222809,cross_layer
4,6680,8,2457,-0.33445748686790466,cross_layer
4,4275,8,5410,0.33374467492103577,cross_layer
4,8465,8,12681,0.33204081654548645,cross_layer
4,11570,8,1586,0.331601083278656,cross_layer
4,4245,8,279,-0.32936280965805054,cross_layer
4,8429,8,891,0.32923421263694763,cross_layer
4,16146,8,302,0.32851701974868774,cross_layer
4,7303,8,891,0.32825586199760437,cross_layer
4,8258,8,9817,0.327526330947876,cross_layer
4,11570,8,10684,0.3258127272129059,cross_layer
4,15790,8,815,0.3249746561050415,cross_layer
4,6812,8,9353,0.32268092036247253,cross_layer
4,11137,8,1586,0.3196297287940979,cross_layer
4,4314,8,2985,0.3187001347541809,cross_layer
4,4314,8,5215,0.3187001347541809,cross_layer
4,4314,8,9432,0.3187001049518585,cross_layer
4,11137,8,4096,0.3178654611110687,cross_layer
4,7303,8,9213,-0.31284099817276,cross_layer
4,12131,8,279,0.31197217106819153,cross_layer
4,4314,8,10458,0.3109756112098694,cross_layer
4,11137,8,15075,0.3097439110279083,cross_layer
4,1701,8,9213,-0.30960509181022644,cross_layer
4,12690,8,8993,0.30731016397476196,cross_layer
4,11570,8,10524,0.3068777620792389,cross_layer
4,15790,8,9213,0.3067089319229126,cross_layer
4,16146,8,9353,0.30599305033683777,cross_layer
4,16348,8,3255,0.3042910695075989,cross_layer
4,10986,8,8993,0.30408015847206116,cross_layer
4,5301,8,1687,0.3036344051361084,cross_layer
4,7229,8,10458,0.3031506836414337,cross_layer
4,8429,8,1869,0.3031182885169983,cross_layer
4,12131,8,13324,0.3023452162742615,cross_layer
4,13350,8,10458,0.3023073673248291,cross_layer
4,4245,8,3397,-0.30163052678108215,cross_layer
4,4245,8,7458,0.3010517656803131,cross_layer
